CRITIC_RATING,region_sales_dim,DEVELOPER_ID (Custom SQL Query4),DEVELOPER_ID,DEVELOPER_NAME,EUROPE_SALES,FACT_ID,GAME_ID (Custom SQL Query2),GAME_ID,GAME_NAME,GENRE_ID (Custom SQL Query3),GENRE_ID,GENRE_NAME,GLOBAL_SALES,JAPAN_SALES,N_AMERICA_SALES,Number of Records,OTHER_SALES,PLATFORM_ID (Custom SQL Query5),PLATFORM_ID,PLATFORM_NAME,PUBLISHER_ID (Custom SQL Query6),PUBLISHER_ID,PUBLISHER_NAME,USER_COUNT,USER_RATING,YEAR_ID (Custom SQL Query1),YEAR_ID,YEAR_OF_RELEASE
55,3,1287,1287,"Mediascape, CUBETYPE",0,13232,10198,10198,Touhou Genso Rondo: Bullet Ballet,8,8,Shooter,0.02,0,0.02,1,0,50,50,PS4,59,59,Nippon Ichi Software,4.7,19,33,33,2016
65,3,1546,1546,Griptonite Games,0.39,13233,10710,10710,Mystery Case Files: MillionHeir,5,5,Adventure,1.27,0,0.75,1,0.12,45,45,DS,351,351,Nintendo,0,28,38,38,2008
72,3,1055,1055,Point of View,0.03,13234,11222,11222,NFL Blitz 20-03,10,10,Sports,0.14,0,0.11,1,0,60,60,GC,264,264,Midway Games,0,11,37,37,2002
72,3,1055,1055,Point of View,0.03,13235,11222,11222,NFL Blitz 20-03,10,10,Sports,0.14,0,0.11,1,0.01,47,47,XB,264,264,Midway Games,7.8,12,37,37,2002
73,3,1055,1055,Point of View,0.17,13236,11222,11222,NFL Blitz 20-03,10,10,Sports,0.44,0,0.21,1,0.06,55,55,PS2,264,264,Midway Games,8.6,15,37,37,2002
76,3,1481,1481,Toys for Bob,0.02,13237,1083,1083,Disney's Extreme Skate Adventure,10,10,Sports,0.12,0,0.09,1,0,60,60,GC,2,2,Activision,7.6,18,29,29,2003
76,3,1481,1481,Toys for Bob,0.02,13238,1083,1083,Disney's Extreme Skate Adventure,10,10,Sports,0.11,0,0.08,1,0,47,47,XB,2,2,Activision,8.3,15,29,29,2003
78,3,1481,1481,Toys for Bob,0.12,13239,1083,1083,Disney's Extreme Skate Adventure,10,10,Sports,0.32,0,0.16,1,0.04,55,55,PS2,2,2,Activision,8.3,15,29,29,2003
70,3,1260,1260,Vicarious Visions,0.08,13240,1083,1083,Disney's Extreme Skate Adventure,10,10,Sports,0.28,0,0.2,1,0.01,44,44,GBA,2,2,Activision,0,6,29,29,2003
72,3,594,594,Wow Entertainment,0.08,13241,1147,1147,The House of The Dead III,8,8,Shooter,0.39,0,0.29,1,0.01,47,47,XB,352,352,Sega,7.3,30,37,37,2002
,3,,,,0.16,13242,1211,1211,Yu-Gi-Oh! Dungeon Dice Monsters,11,11,Misc,0.74,0.15,0.42,1,0.01,44,44,GBA,205,205,Konami Digital Entertainment,,,11,11,2001
53,3,122,122,Opus,0.09,13243,1275,1275,Ultimate Fighting Championship,3,3,Fighting,0.25,0,0.14,1,0.02,34,34,PS,415,415,Ubisoft,7.4,6,21,21,2000
,3,,,,0.06,13244,1339,1339,Bomberman Hero,4,4,Platform,0.47,0.08,0.27,1,0.05,58,58,N64,351,351,Nintendo,,,17,17,1998
,3,,,,0,13245,1403,1403,Langrisser IV,12,12,Strategy,0.11,0.11,0,1,0,52,52,SAT,116,116,NCS,,,5,5,1997
,3,,,,0,13246,1467,1467,Saturday Night Slam Masters,3,3,Fighting,0.16,0.16,0,1,0,63,63,SNES,353,353,Capcom,,,35,35,1994
,3,,,,0,13247,1531,1531,Half-Minute Hero 2,14,14,Role-Playi,0.04,0.04,0,1,0,35,35,PSP,419,419,Rising Star Games,,,37,37,2002
90,3,1515,1515,Yacht Club Games,0.03,13248,1595,1595,Shovel Knight,4,4,Platform,0.08,0,0.03,1,0.01,50,50,PS4,512,512,Yacht Club Games,7.6,18,28,28,2015
88,3,1515,1515,Yacht Club Games,0.04,13249,1595,1595,Shovel Knight,4,4,Platform,0.1,0,0.05,1,0.01,39,39,WiiU,512,512,Yacht Club Games,8.3,24,28,28,2015
90,3,1515,1515,Yacht Club Games,0.04,13250,1595,1595,Shovel Knight,4,4,Platform,0.14,0.02,0.08,1,0.01,61,61,3DS,512,512,Yacht Club Games,8.2,9,28,28,2015
,3,,,,0,13251,1659,1659,Hajime no Ippo: The Fighting! (2014),10,10,Sports,0.03,0.03,0,1,0,57,57,PS3,497,497,Namco Bandai Games,,,8,8,2014
74,3,1501,1501,Gust,0.06,13252,1723,1723,Atelier Totori: The Adventurer of Arland,14,14,Role-Playi,0.42,0.21,0.12,1,0.03,57,57,PS3,59,59,Nippon Ichi Software,6.7,19,4,4,2010
,3,,,,0,13253,1723,1723,Atelier Totori: The Adventurer of Arland,14,14,Role-Playi,0.09,0.09,0,1,0,49,49,PSV,521,521,Gust,,,36,36,2012
,3,,,,0,13254,1787,1787,Petz Puppyz & Kittenz,11,11,Misc,0.12,0,0.11,1,0.01,45,45,DS,415,415,Ubisoft,,,20,20,2011
79,3,1483,1483,Konami,0.05,13255,1851,1851,pro evolution soccer 2011,10,10,Sports,0.06,0,0,1,0.01,56,56,PC,205,205,Konami Digital Entertainment,,9,4,4,2010
78,3,1483,1483,Konami,0.1,13256,1851,1851,pro evolution soccer 2011,10,10,Sports,0.22,0.03,0.07,1,0.02,33,33,Wii,205,205,Konami Digital Entertainment,5.4,9,4,4,2010
74,3,1483,1483,Konami,0.3,13257,1851,1851,pro evolution soccer 2011,10,10,Sports,0.79,0.29,0.05,1,0.16,35,35,PSP,205,205,Konami Digital Entertainment,5.8,10,4,4,2010
79,3,1483,1483,Konami,0.44,13258,1851,1851,pro evolution soccer 2011,10,10,Sports,0.61,0,0.09,1,0.07,37,37,X360,205,205,Konami Digital Entertainment,5.9,43,4,4,2010
,3,1483,1483,Konami,0.21,13259,1851,1851,pro evolution soccer 2011,10,10,Sports,0.41,0.05,0.04,1,0.11,55,55,PS2,205,205,Konami Digital Entertainment,6.7,,4,4,2010
77,3,1483,1483,Konami,1.17,13260,1851,1851,pro evolution soccer 2011,10,10,Sports,2.41,0.54,0.29,1,0.41,57,57,PS3,205,205,Konami Digital Entertainment,6.8,40,4,4,2010
,3,1117,1117,The Sims Studio,0.05,13261,1915,1915,The Sims 3: Fast Lane Stuff,13,13,Simulation,0.08,0,0.01,1,0.02,56,56,PC,349,349,Electronic Arts,5.4,,4,4,2010
71,3,1495,1495,Yuke's,0.15,13262,1979,1979,Legends of WrestleMania,3,3,Fighting,0.39,0,0.2,1,0.04,37,37,X360,60,60,THQ,6.3,59,2,2,2009
70,3,1495,1495,Yuke's,0.16,13263,1979,1979,Legends of WrestleMania,3,3,Fighting,0.54,0,0.3,1,0.07,57,57,PS3,60,60,THQ,6.5,43,2,2,2009
,3,,,,0,13264,2043,2043,Fate/Unlimited Codes Portable,3,3,Fighting,0.05,0.05,0,1,0,35,35,PSP,353,353,Capcom,,,2,2,2009
66,3,963,963,Koei Canada,0,13265,2166,2166,Prey the Stars,6,6,Action,0.07,0,0.07,1,0.01,45,45,DS,132,132,Tecmo Koei,0,12,38,38,2008
63,3,979,979,DC Studios,0.01,13266,2294,2294,Code Lyoko,6,6,Action,0.05,0,0.03,1,0,45,45,DS,453,453,Game Factory,6.8,11,19,19,2007
89,3,437,437,BioWare,0.19,13267,2422,2422,Jade Empire,14,14,Role-Playi,0.7,0,0.48,1,0.03,47,47,XB,358,358,Microsoft Game Studios,8.6,84,3,3,2005
81,3,773,773,People Can Fly,0.02,13268,2550,2550,Painkiller,8,8,Shooter,0.02,0,0,1,0,56,56,PC,300,300,DreamCatcher Interactive,8.1,62,27,27,2004
76,3,844,844,Digital Eclipse,0.03,13269,2678,2678,Phantasy Star Collection,14,14,Role-Playi,0.11,0,0.08,1,0,44,44,GBA,262,262,Atari,8.1,20,37,37,2002
,3,,,,0.16,13270,2806,2806,Grudge Warriors,6,6,Action,0.41,0,0.23,1,0.03,34,34,PS,496,496,Take-Two Interactive,,,10,10,1999
,3,,,,0.01,13271,2934,2934,Mega Man X3,6,6,Action,0.35,0.3,0.04,1,0,63,63,SNES,197,197,Laguna,,,22,22,1995
,3,1478,1478,Epic Games,0,13272,3062,3062,Paragon,6,6,Action,0.02,0,0.02,1,0,50,50,PS4,508,508,Epic Games,6.1,,33,33,2016
,3,,,,0.02,13273,3190,3190,X-Plane 10 Global,13,13,Simulation,0.02,0,0,1,0,56,56,PC,513,513,Aerosoft,,,1,1,2013
,3,,,,0,13274,3318,3318,Pro Yakyuu Famista 2011,10,10,Sports,0.06,0.06,0,1,0,61,61,3DS,497,497,Namco Bandai Games,,,20,20,2011
,3,,,,0,13275,3446,3446,Hiiro no Kakera: Shin Tamayori Hime Denshou Portable,5,5,Adventure,0.01,0.01,0,1,0,35,35,PSP,130,130,Idea Factory,,,4,4,2010
84,3,826,826,EA Tiburon,0.23,13276,3574,3574,Tiger Woods PGA Tour 09,10,10,Sports,0.65,0,0.35,1,0.07,37,37,X360,349,349,Electronic Arts,7.8,41,38,38,2008
,3,826,826,EA Tiburon,0,13277,3574,3574,Tiger Woods PGA Tour 09,10,10,Sports,0.37,0,0.16,1,0.21,55,55,PS2,349,349,Electronic Arts,4.3,,38,38,2008
82,3,826,826,EA Tiburon,0.22,13278,3574,3574,Tiger Woods PGA Tour 09,10,10,Sports,0.65,0,0.34,1,0.1,57,57,PS3,349,349,Electronic Arts,7.2,34,38,38,2008
53,3,446,446,Exient Entertainment,0.18,13279,3574,3574,Tiger Woods PGA Tour 09,10,10,Sports,0.36,0,0.07,1,0.1,35,35,PSP,349,349,Electronic Arts,5.5,4,38,38,2008
,3,,,,0.02,13280,3702,3702,The Godfather: Dons Edition,6,6,Action,0.29,0,0.25,1,0.03,57,57,PS3,349,349,Electronic Arts,,,19,19,2007
,3,16,16,Bandai Namco Games,0.02,13281,3830,3830,Ridge Racer 2,2,2,Racing,0.1,0.07,0,1,0.01,35,35,PSP,417,417,Sony Computer Entertainment,,,7,7,2006
89,3,1433,1433,Flagship,0.22,13282,3958,3958,The Legend of Zelda: The Minish Cap,6,6,Action,1.42,0.22,0.89,1,0.1,44,44,GBA,351,351,Nintendo,9,56,27,27,2004
68,3,1320,1320,Game Arts,0.05,13283,4086,4086,Grandia Xtreme,14,14,Role-Playi,0.38,0.25,0.07,1,0.02,55,55,PS2,43,43,Enix Corporation,6.5,16,37,37,2002
,3,,,,0.03,13284,4332,4332,Jumping Flash! 2,4,4,Platform,0.25,0.15,0.05,1,0.02,34,34,PS,417,417,Sony Computer Entertainment,,,16,16,1996
87,3,234,234,Media Molecule,0.34,13285,4588,4588,Tearaway,5,5,Adventure,0.61,0,0.14,1,0.14,49,49,PSV,281,281,Sony Computer Entertainment Europe,8.9,82,1,1,2013
,3,,,,0,13286,4844,4844,Strike Witches: Anata to Dekiru Koto - A Little Peaceful Days,6,6,Action,0.02,0.02,0,1,0,55,55,PS2,377,377,Russel,,,4,4,2010
93,3,873,873,SCE Santa Monica,0.04,13287,5100,5100,God of War II,6,6,Action,4.07,0.04,2.32,1,1.67,55,55,PS2,417,417,Sony Computer Entertainment,8.9,70,19,19,2007
,3,,,,0,13288,5356,5356,Battlefield 2: Modern Combat(JP sales),8,8,Shooter,0.02,0.02,0,1,0,55,55,PS2,349,349,Electronic Arts,,,3,3,2005
61,3,210,210,Black Ops Entertainment,0.35,13289,5612,5612,007: The World is not Enough,6,6,Action,0.92,0,0.51,1,0.06,34,34,PS,349,349,Electronic Arts,6.7,11,21,21,2000
,3,,,,0.38,13290,5612,5612,007: The World is not Enough,6,6,Action,1.55,0.02,1.13,1,0.03,58,58,N64,349,349,Electronic Arts,,,21,21,2000
,3,,,,0,13291,5868,5868,Doraemon,6,6,Action,1.15,1.15,0,1,0,54,54,NES,87,87,Hudson Soft,,,6,6,1986
,3,,,,0,13292,6124,6124,UnchainBlades EXXiV,14,14,Role-Playi,0.02,0.02,0,1,0,35,35,PSP,274,274,FuRyu,,,36,36,2012
,3,,,,0,13293,6124,6124,UnchainBlades EXXiV,14,14,Role-Playi,0.02,0.02,0,1,0,61,61,3DS,274,274,FuRyu,,,36,36,2012
,3,925,925,Ubisoft Sao Paulo,0.01,13294,6380,6380,Imagine: Detective,13,13,Simulation,0.22,0,0.14,1,0.06,45,45,DS,415,415,Ubisoft,0,,2,2,2009
47,3,441,441,Torus Games,0,13295,6636,6636,Indianapolis 500 Legends,2,2,Racing,0.13,0,0.12,1,0.01,33,33,Wii,151,151,Destineer,6.7,10,19,19,2007
51,3,441,441,Torus Games,0,13296,6636,6636,Indianapolis 500 Legends,2,2,Racing,0.09,0,0.08,1,0.01,45,45,DS,151,151,Destineer,0,8,19,19,2007
81,3,1525,1525,Camelot Software Planning,0.15,13297,6892,6892,Mario Golf: Toadstool Tour,10,10,Sports,1.53,0.25,1.09,1,0.04,60,60,GC,351,351,Nintendo,8,49,29,29,2003
,3,,,,0.09,13298,7148,7148,Lucky Luke,4,4,Platform,0.24,0,0.13,1,0.02,34,34,PS,244,244,Ocean,,,17,17,1998
61,3,1492,1492,CyberConnect2,0,13299,7404,7404,JoJo's Bizarre Adventure: Eyes of Heaven,3,3,Fighting,0.03,0.03,0,1,0,50,50,PS4,497,497,Namco Bandai Games,7.4,35,28,28,2015
,3,,,,0,13300,7404,7404,JoJo's Bizarre Adventure: Eyes of Heaven,3,3,Fighting,0.03,0.03,0,1,0,57,57,PS3,497,497,Namco Bandai Games,,,28,28,2015
,3,836,836,Firebrand Games,0.03,13301,7660,7660,Hot Wheels: Track Attack,2,2,Racing,0.19,0,0.14,1,0.01,33,33,Wii,60,60,THQ,0,,4,4,2010
,3,836,836,Firebrand Games,0.08,13302,7660,7660,Hot Wheels: Track Attack,2,2,Racing,0.27,0,0.17,1,0.02,45,45,DS,60,60,THQ,0,,4,4,2010
73,3,235,235,"Image Epoch, Imageepoch",0,13303,7916,7916,Luminous Arc 2,14,14,Role-Playi,0.22,0,0.2,1,0.02,45,45,DS,419,419,Rising Star Games,7.7,19,38,38,2008
60,3,1483,1483,Konami,0,13304,8172,8172,Online Chess Kingdoms,11,11,Misc,0.02,0,0.01,1,0,35,35,PSP,205,205,Konami Digital Entertainment,6.8,17,7,7,2006
,3,,,,0,13305,8664,8664,Romancing SaGa 3,14,14,Role-Playi,1.3,1.29,0,1,0.01,63,63,SNES,237,237,SquareSoft,,,22,22,1995
,3,,,,0.24,13306,9176,9176,TouchMaster 3(Others sales),9,9,Puzzle,0.26,0,0,1,0.02,45,45,DS,414,414,Warner Bros. Interactive Entertainment,,,2,2,2009
,3,,,,0.05,13307,9688,9688,All Grown Up! Express Yourself,11,11,Misc,0.18,0,0.13,1,0,44,44,GBA,60,60,THQ,,,27,27,2004
,3,,,,0,13308,10200,10200,Shin Hayarigami 2,5,5,Adventure,0.01,0.01,0,1,0,50,50,PS4,59,59,Nippon Ichi Software,,,33,33,2016
,3,,,,0,13309,10200,10200,Shin Hayarigami 2,5,5,Adventure,0.02,0.02,0,1,0,49,49,PSV,59,59,Nippon Ichi Software,,,33,33,2016
79,3,1495,1495,Yuke's,0.31,13310,10712,10712,WWE SmackDown vs. Raw 2009,3,3,Fighting,0.83,0,0.44,1,0.08,33,33,Wii,60,60,THQ,8.5,18,38,38,2008
72,3,1495,1495,Yuke's,0.2,13311,10712,10712,WWE SmackDown vs. Raw 2009,3,3,Fighting,0.75,0,0.41,1,0.14,35,35,PSP,60,60,THQ,6,9,38,38,2008
79,3,1495,1495,Yuke's,0.26,13312,10712,10712,WWE SmackDown vs. Raw 2009,3,3,Fighting,0.92,0,0.58,1,0.08,37,37,X360,60,60,THQ,7.1,47,38,38,2008
78,3,1495,1495,Yuke's,0,13313,10712,10712,WWE SmackDown vs. Raw 2009,3,3,Fighting,1.24,0,0.69,1,0.55,55,55,PS2,60,60,THQ,6.9,9,38,38,2008
78,3,1495,1495,Yuke's,0.3,13314,10712,10712,WWE SmackDown vs. Raw 2009,3,3,Fighting,0.94,0.01,0.51,1,0.12,57,57,PS3,60,60,THQ,7,37,38,38,2008
58,3,1530,1530,TOSE,0.02,13315,10712,10712,WWE SmackDown vs. Raw 2009,3,3,Fighting,0.18,0,0.14,1,0.01,45,45,DS,60,60,THQ,7.8,15,38,38,2008
,3,249,249,THQ,0.16,13316,11224,11224,Jimmy Neutron: Boy Genius,4,4,Platform,0.41,0,0.2,1,0.05,55,55,PS2,60,60,THQ,5.8,,37,37,2002
42,3,1244,1244,Big Sky Software,0.02,13317,11224,11224,Jimmy Neutron: Boy Genius,4,4,Platform,0.09,0,0.07,1,0,60,60,GC,60,60,THQ,5.1,4,37,37,2002
,3,,,,0.11,13318,11224,11224,Jimmy Neutron: Boy Genius,4,4,Platform,0.42,0,0.3,1,0.01,44,44,GBA,60,60,THQ,,,11,11,2001
,3,,,,0,13319,4333,4333,Mobile Suit Gundam Side Story II: Aoi o Uketsugu Mono,8,8,Shooter,0.2,0.2,0,1,0,52,52,SAT,497,497,Namco Bandai Games,,,16,16,1996
68,3,647,647,Sandlot,0.03,13320,4589,4589,Earth Defense Force 2025,8,8,Shooter,0.15,0.05,0.06,1,0.01,37,37,X360,357,357,D3Publisher,8.1,25,1,1,2013
69,3,647,647,Sandlot,0.02,13321,4589,4589,Earth Defense Force 2025,8,8,Shooter,0.35,0.27,0.04,1,0.01,57,57,PS3,357,357,D3Publisher,7.5,28,1,1,2013
,3,,,,0,13322,4845,4845,Densha de Go! Tokubetsu-hen: Fukkatsu Shouwa no Yamatesen,13,13,Simulation,0.02,0.02,0,1,0,45,45,DS,416,416,Square Enix,,,4,4,2010
85,3,1473,1473,Intelligent Systems,0.86,13323,5101,5101,Super Paper Mario,4,4,Platform,3.71,0.59,1.95,1,0.31,33,33,Wii,351,351,Nintendo,7.9,56,19,19,2007
,3,,,,0.02,13324,5357,5357,Stronghold 2 Deluxe,12,12,Strategy,0.02,0,0,1,0,56,56,PC,496,496,Take-Two Interactive,,,3,3,2005
,3,,,,0.34,13325,5613,5613,MLB 2001,10,10,Sports,0.89,0,0.49,1,0.06,34,34,PS,417,417,Sony Computer Entertainment,,,21,21,2000
,3,,,,0.1,13326,5869,5869,Ice Climber,4,4,Platform,1.5,0.92,0.46,1,0.02,54,54,NES,351,351,Nintendo,,,30,30,1985
,3,,,,0,13327,6125,6125,Shinken de Watashi ni Koi Shinasai! R,6,6,Action,0.02,0.02,0,1,0,57,57,PS3,432,432,Minato Station,,,36,36,2012
79,3,5,5,Haemimont,0.04,13328,6381,6381,Tropico 3,12,12,Strategy,0.04,0,0,1,0.01,56,56,PC,58,58,Kalypso Media,8.1,48,2,2,2009
75,3,5,5,Haemimont,0.02,13329,6381,6381,Tropico 3,12,12,Strategy,0.22,0.03,0.15,1,0.01,37,37,X360,58,58,Kalypso Media,6.6,33,2,2,2009
,3,284,284,Takara Tomy,0,13330,6637,6637,Lovely Lisa,13,13,Simulation,0.12,0,0.11,1,0.01,45,45,DS,161,161,DHM Interactive,0,,19,19,2007
71,3,1045,1045,Capcom,0.35,13331,6893,6893,Resident Evil: Outbreak,6,6,Action,1.45,0.46,0.54,1,0.1,55,55,PS2,353,353,Capcom,8.3,40,29,29,2003
,3,,,,0.03,13332,7149,7149,Kartia: The Word of Fate,12,12,Strategy,0.22,0.12,0.05,1,0.01,34,34,PS,205,205,Konami Digital Entertainment,,,17,17,1998
,3,,,,0,13333,7405,7405,Ukiyo no Shishi,6,6,Action,0.03,0.03,0,1,0,57,57,PS3,497,497,Namco Bandai Games,,,28,28,2015
,3,681,681,Gusto Games,0,13334,7661,7661,I Spy: Spooky Mansion,9,9,Puzzle,0.27,0,0.25,1,0.02,33,33,Wii,24,24,Storm City Games,0,,4,4,2010
39,3,737,737,Creat Studios,0,13335,7917,7917,Tony Hawk's Motion,10,10,Sports,0.21,0,0.19,1,0.02,45,45,DS,2,2,Activision,0,11,38,38,2008
,3,,,,0,13336,8173,8173,Black Cat,6,6,Action,0.01,0.01,0,1,0,55,55,PS2,353,353,Capcom,,,7,7,2006
,3,,,,0.09,13337,8666,8666,NBA Jam Tournament Edition,10,10,Sports,0.25,0,0.14,1,0.02,34,34,PS,44,44,Acclaim Entertainment,,,22,22,1995
,3,,,,0.14,13338,8666,8666,NBA Jam Tournament Edition,10,10,Sports,1.11,0,0.95,1,0.03,42,42,GEN,44,44,Acclaim Entertainment,,,35,35,1994
,3,,,,0.12,13339,8666,8666,NBA Jam Tournament Edition,10,10,Sports,1.01,0,0.87,1,0.02,63,63,SNES,44,44,Acclaim Entertainment,,,22,22,1995
36,3,261,261,Hudson Soft,0.03,13340,9178,9178,Beyblade: Metal Fusion,14,14,Role-Playi,0.25,0.14,0.07,1,0.01,45,45,DS,87,87,Hudson Soft,0,4,2,2,2009
68,3,274,274,SCEE London Studio,0.06,13341,9690,9690,World Tour Soccer 2005,10,10,Sports,0.16,0,0.08,1,0.02,55,55,PS2,417,417,Sony Computer Entertainment,9,28,27,27,2004
77,3,639,639,Inti Creates,0,13342,10202,10202,Azure Striker Gunvolt,6,6,Action,0.01,0,0.01,1,0,61,61,3DS,512,512,Yacht Club Games,8.4,20,33,33,2016
,3,923,923,"Lexis Numerique, Virtual Toys",0.32,13343,10714,10714,Imagine: Fashion Designer New York,13,13,Simulation,1.07,0,0.65,1,0.1,45,45,DS,415,415,Ubisoft,0,,38,38,2008
76,3,411,411,High Voltage Software,0.08,13344,11226,11226,NBA Inside Drive 2002,10,10,Sports,0.37,0,0.28,1,0.01,47,47,XB,358,358,Microsoft Game Studios,0,26,37,37,2002
,3,,,,0,13345,2167,2167,Jackass the Game DS,6,6,Action,0.07,0,0.06,1,0.01,45,45,DS,268,268,Empire Interactive,,,38,38,2008
,3,,,,0,13346,2295,2295,Haneru no Tobira DS: Tanshuku Tetsudou no Yoru,11,11,Misc,0.04,0.04,0,1,0,45,45,DS,497,497,Namco Bandai Games,,,19,19,2007
74,3,1086,1086,Tri-Ace,0.14,13347,2423,2423,Radiata Stories,14,14,Role-Playi,0.65,0.29,0.18,1,0.05,55,55,PS2,416,416,Square Enix,9,36,3,3,2005
80,3,1671,1671,"SCEE, Zoe Mode",2.3,13348,2551,2551,EyeToy Play,11,11,Misc,4.2,0.2,0.88,1,0.83,55,55,PS2,417,417,Sony Computer Entertainment,7.5,32,29,29,2003
76,3,342,342,Sega AM2,0.02,13349,2679,2679,Beach Spikers: Virtua Beach Volleyball,10,10,Sports,0.1,0,0.08,1,0,60,60,GC,352,352,Sega,8.1,31,37,37,2002
,3,,,,0.07,13350,2807,2807,BattleTanx: Global Assault,6,6,Action,0.39,0,0.31,1,0,58,58,N64,470,470,3DO,,,10,10,1999
,3,,,,0,13351,2935,2935,Iron Storm,8,8,Shooter,0.34,0.34,0,1,0,52,52,SAT,352,352,Sega,,,22,22,1995
,3,,,,0,13352,3063,3063,Winning Post 8 2016,13,13,Simulation,0.02,0.02,0,1,0,50,50,PS4,132,132,Tecmo Koei,,,33,33,2016
,3,,,,0,13353,3063,3063,Winning Post 8 2016,13,13,Simulation,0.01,0.01,0,1,0,49,49,PSV,132,132,Tecmo Koei,,,33,33,2016
62,3,668,668,Compulsion Games,0.01,13354,3191,3191,Contrast,4,4,Platform,0.01,0,0,1,0,56,56,PC,270,270,Focus Home Interactive,7.7,24,1,1,2013
,3,1315,1315,Rising Star Games,0.01,13355,3319,3319,Pucca Power Up,4,4,Platform,0.05,0,0.04,1,0,45,45,DS,419,419,Rising Star Games,0,,20,20,2011
,3,,,,0,13356,3447,3447,S.Y.K: Shinsetsu Saiyuuki Portable,5,5,Adventure,0.01,0.01,0,1,0,35,35,PSP,130,130,Idea Factory,,,4,4,2010
,3,1043,1043,Electronic Arts,0.23,13357,3575,3575,Littlest Pet Shop: Garden,13,13,Simulation,0.6,0,0.31,1,0.06,45,45,DS,349,349,Electronic Arts,0,,38,38,2008
,3,,,,0,13358,3703,3703,A.C.E.: Another Century's Episode 3: The Final,13,13,Simulation,0.26,0.26,0,1,0,55,55,PS2,291,291,Banpresto,,,19,19,2007
,3,,,,0,13359,3831,3831,Kawashima Ryuuta Kyouju Kanshuu Nouryoku Trainer Portable 2,11,11,Misc,0.09,0.09,0,1,0,35,35,PSP,352,352,Sega,,,7,7,2006
81,3,826,826,EA Tiburon,0.07,13360,3959,3959,NFL Street,10,10,Sports,0.35,0,0.27,1,0.01,60,60,GC,349,349,Electronic Arts,8,30,27,27,2004
81,3,826,826,EA Tiburon,0.15,13361,3959,3959,NFL Street,10,10,Sports,0.66,0,0.49,1,0.02,47,47,XB,349,349,Electronic Arts,8.8,38,27,27,2004
80,3,826,826,EA Tiburon,0.08,13362,3959,3959,NFL Street,10,10,Sports,1.42,0,1.15,1,0.19,55,55,PS2,349,349,Electronic Arts,8.9,36,27,27,2004
68,3,844,844,Digital Eclipse,0.09,13363,4087,4087,Disney's Tarzan: Return to the Jungle,6,6,Action,0.35,0,0.25,1,0.01,44,44,GBA,2,2,Activision,0,8,37,37,2002
,3,,,,0,13364,4334,4334,Jikkyou J-League Perfect Striker,10,10,Sports,0.19,0.19,0,1,0,58,58,N64,205,205,Konami Digital Entertainment,,,16,16,1996
,3,,,,0,13365,4590,4590,Sentouchu: Densetsu no Shinobi to Survival Battle!,6,6,Action,0.35,0.35,0,1,0,61,61,3DS,497,497,Namco Bandai Games,,,1,1,2013
,3,,,,0,13366,4846,4846,Nodame Cantabile: Tanoshii Ongaku no Jikan Desu,11,11,Misc,0.02,0.02,0,1,0,45,45,DS,497,497,Namco Bandai Games,,,4,4,2010
83,3,1259,1259,Square Enix,0.59,13367,5102,5102,Crisis Core: Final Fantasy VII,14,14,Role-Playi,3.18,0.8,1.35,1,0.43,35,35,PSP,416,416,Square Enix,8,67,19,19,2007
,3,,,,0.01,13368,5358,5358,Shonen Jump's Shaman King: Master of Spirits 2,14,14,Role-Playi,0.02,0,0.01,1,0,44,44,GBA,205,205,Konami Digital Entertainment,,,3,3,2005
73,3,455,455,Black Box,0.31,13369,5614,5614,NASCAR 2001,2,2,Racing,0.81,0,0.45,1,0.05,34,34,PS,349,349,Electronic Arts,6.1,8,21,21,2000
66,3,1471,1471,EA Sports,0.27,13370,5614,5614,NASCAR 2001,2,2,Racing,0.7,0,0.34,1,0.09,55,55,PS2,349,349,Electronic Arts,6.6,16,21,21,2000
,3,,,,0.16,13371,5870,5870,Gyromite,9,9,Puzzle,1.32,0.4,0.73,1,0.03,54,54,NES,351,351,Nintendo,,,30,30,1985
,3,,,,0,13372,6126,6126,Poyo Poyo Kansatsu Nikki,6,6,Action,0.02,0.02,0,1,0,61,61,3DS,86,86,IE Institute,,,36,36,2012
,3,,,,0.18,13373,6382,6382,SingStar Pop Edition,11,11,Misc,0.21,0,0,1,0.03,57,57,PS3,417,417,Sony Computer Entertainment,,,2,2,2009
,3,757,757,Mistwalker,0,13374,6638,6638,ASH: Archaic Sealed Heat,14,14,Role-Playi,0.12,0.12,0,1,0,45,45,DS,351,351,Nintendo,,,19,19,2007
75,3,1260,1260,Vicarious Visions,0.66,13375,6894,6894,Crash Bandicoot 2: N-Tranced,4,4,Platform,1.36,0,0.63,1,0.07,44,44,GBA,4,4,Vivendi Games,7.8,21,29,29,2003
,3,,,,0.04,13376,7150,7150,Fighter Maker,3,3,Fighting,0.17,0.07,0.05,1,0.01,34,34,PS,385,385,Agetec,,,17,17,1998
,3,1520,1520,Voxler,0,13377,7406,7406,Let's Sing 2016,6,6,Action,0.03,0,0.03,1,0.01,50,50,PS4,423,423,FuRyu Corporation,0,,28,28,2015
,3,1663,1663,EC Interactive Games,0.01,12175,3948,3948,Gauntlet / Rampart,11,11,Misc,0.03,0,0.02,1,0,44,44,GBA,92,92,Zoo Digital Publishing,0,,3,3,2005
